id,Target,Stance
1.2885E+18,stay_at_home_orders,NONE
1.2885E+18,stay_at_home_orders,NONE
1.2885E+18,stay_at_home_orders,NONE
1.28851E+18,stay_at_home_orders,NONE
1.28851E+18,stay_at_home_orders,NONE
1.28852E+18,stay_at_home_orders,NONE
1.28856E+18,stay_at_home_orders,NONE
1.28861E+18,stay_at_home_orders,NONE
1.28864E+18,stay_at_home_orders,AGAINST
1.28865E+18,stay_at_home_orders,AGAINST
1.28866E+18,stay_at_home_orders,FAVOR
1.28873E+18,stay_at_home_orders,NONE
1.28874E+18,stay_at_home_orders,NONE
1.28874E+18,stay_at_home_orders,NONE
1.28876E+18,stay_at_home_orders,AGAINST
1.28878E+18,stay_at_home_orders,NONE
1.28882E+18,stay_at_home_orders,NONE
1.28882E+18,stay_at_home_orders,NONE
1.28885E+18,stay_at_home_orders,FAVOR
1.28886E+18,stay_at_home_orders,AGAINST
1.28888E+18,stay_at_home_orders,NONE
1.28894E+18,stay_at_home_orders,AGAINST
1.28895E+18,stay_at_home_orders,AGAINST
1.289E+18,stay_at_home_orders,NONE
1.28902E+18,stay_at_home_orders,NONE
1.28907E+18,stay_at_home_orders,NONE
1.28909E+18,stay_at_home_orders,AGAINST
1.28912E+18,stay_at_home_orders,AGAINST
1.28915E+18,stay_at_home_orders,AGAINST
1.28916E+18,stay_at_home_orders,NONE
1.28917E+18,stay_at_home_orders,FAVOR
1.2892E+18,stay_at_home_orders,NONE
1.2892E+18,stay_at_home_orders,FAVOR
1.28923E+18,stay_at_home_orders,NONE
1.28924E+18,stay_at_home_orders,AGAINST
1.28924E+18,stay_at_home_orders,NONE
1.28924E+18,stay_at_home_orders,NONE
1.28924E+18,stay_at_home_orders,FAVOR
1.28925E+18,stay_at_home_orders,NONE
1.28928E+18,stay_at_home_orders,AGAINST
1.28929E+18,stay_at_home_orders,NONE
1.28929E+18,stay_at_home_orders,FAVOR
1.28931E+18,stay_at_home_orders,FAVOR
1.28935E+18,stay_at_home_orders,AGAINST
1.28935E+18,stay_at_home_orders,AGAINST
1.28936E+18,stay_at_home_orders,NONE
1.28936E+18,stay_at_home_orders,FAVOR
1.28942E+18,stay_at_home_orders,NONE
1.28943E+18,stay_at_home_orders,NONE
1.28943E+18,stay_at_home_orders,NONE
1.28944E+18,stay_at_home_orders,FAVOR
1.28947E+18,stay_at_home_orders,NONE
1.28947E+18,stay_at_home_orders,NONE
1.28948E+18,stay_at_home_orders,NONE
1.2895E+18,stay_at_home_orders,AGAINST
1.28951E+18,stay_at_home_orders,FAVOR
1.28953E+18,stay_at_home_orders,NONE
1.28953E+18,stay_at_home_orders,NONE
1.28954E+18,stay_at_home_orders,NONE
1.28954E+18,stay_at_home_orders,NONE
1.28954E+18,stay_at_home_orders,NONE
1.28954E+18,stay_at_home_orders,NONE
1.28954E+18,stay_at_home_orders,NONE
1.28955E+18,stay_at_home_orders,NONE
1.28955E+18,stay_at_home_orders,NONE
1.28955E+18,stay_at_home_orders,NONE
1.28955E+18,stay_at_home_orders,NONE
1.28956E+18,stay_at_home_orders,AGAINST
1.28956E+18,stay_at_home_orders,NONE
1.28956E+18,stay_at_home_orders,NONE
1.28956E+18,stay_at_home_orders,NONE
1.28956E+18,stay_at_home_orders,NONE
1.28956E+18,stay_at_home_orders,NONE
1.28956E+18,stay_at_home_orders,NONE
1.28956E+18,stay_at_home_orders,NONE
1.28956E+18,stay_at_home_orders,NONE
1.28956E+18,stay_at_home_orders,NONE
1.28957E+18,stay_at_home_orders,NONE
1.28957E+18,stay_at_home_orders,NONE
1.28957E+18,stay_at_home_orders,NONE
1.28966E+18,stay_at_home_orders,NONE
1.28966E+18,stay_at_home_orders,NONE
1.28967E+18,stay_at_home_orders,NONE
1.28973E+18,stay_at_home_orders,AGAINST
1.28975E+18,stay_at_home_orders,AGAINST
1.28978E+18,stay_at_home_orders,FAVOR
1.28979E+18,stay_at_home_orders,FAVOR
1.2898E+18,stay_at_home_orders,FAVOR
1.28981E+18,stay_at_home_orders,NONE
1.28986E+18,stay_at_home_orders,AGAINST
1.28987E+18,stay_at_home_orders,NONE
1.28988E+18,stay_at_home_orders,NONE
1.28989E+18,stay_at_home_orders,NONE
1.28991E+18,stay_at_home_orders,NONE
1.28991E+18,stay_at_home_orders,NONE
1.28995E+18,stay_at_home_orders,NONE
1.28996E+18,stay_at_home_orders,FAVOR
1.28998E+18,stay_at_home_orders,AGAINST
1.29006E+18,stay_at_home_orders,NONE
1.29008E+18,stay_at_home_orders,FAVOR
1.29011E+18,stay_at_home_orders,FAVOR
1.29011E+18,stay_at_home_orders,AGAINST
1.29015E+18,stay_at_home_orders,FAVOR
1.29017E+18,stay_at_home_orders,NONE
1.29017E+18,stay_at_home_orders,FAVOR
1.29018E+18,stay_at_home_orders,AGAINST
1.29019E+18,stay_at_home_orders,FAVOR
1.29023E+18,stay_at_home_orders,NONE
1.29026E+18,stay_at_home_orders,AGAINST
1.29029E+18,stay_at_home_orders,AGAINST
1.29031E+18,stay_at_home_orders,NONE
1.29031E+18,stay_at_home_orders,NONE
1.29033E+18,stay_at_home_orders,NONE
1.29035E+18,stay_at_home_orders,AGAINST
1.29036E+18,stay_at_home_orders,NONE
1.2904E+18,stay_at_home_orders,NONE
1.29041E+18,stay_at_home_orders,NONE
1.29044E+18,stay_at_home_orders,NONE
1.29046E+18,stay_at_home_orders,NONE
1.2905E+18,stay_at_home_orders,AGAINST
1.29053E+18,stay_at_home_orders,NONE
1.29053E+18,stay_at_home_orders,FAVOR
1.29053E+18,stay_at_home_orders,FAVOR
1.29053E+18,stay_at_home_orders,FAVOR
1.29054E+18,stay_at_home_orders,NONE
1.29061E+18,stay_at_home_orders,AGAINST
1.29062E+18,stay_at_home_orders,FAVOR
1.29065E+18,stay_at_home_orders,NONE
1.29065E+18,stay_at_home_orders,NONE
1.29065E+18,stay_at_home_orders,NONE
1.29065E+18,stay_at_home_orders,NONE
1.29065E+18,stay_at_home_orders,NONE
1.29065E+18,stay_at_home_orders,NONE
1.29065E+18,stay_at_home_orders,NONE
1.29065E+18,stay_at_home_orders,NONE
1.29065E+18,stay_at_home_orders,NONE
1.29065E+18,stay_at_home_orders,NONE
1.29065E+18,stay_at_home_orders,NONE
1.29066E+18,stay_at_home_orders,NONE
1.29066E+18,stay_at_home_orders,NONE
1.29066E+18,stay_at_home_orders,NONE
1.29066E+18,stay_at_home_orders,NONE
1.29067E+18,stay_at_home_orders,AGAINST
1.29067E+18,stay_at_home_orders,NONE
1.29067E+18,stay_at_home_orders,NONE
1.29067E+18,stay_at_home_orders,NONE
1.29067E+18,stay_at_home_orders,NONE
1.29067E+18,stay_at_home_orders,NONE
1.29067E+18,stay_at_home_orders,NONE
1.29068E+18,stay_at_home_orders,NONE
1.2907E+18,stay_at_home_orders,NONE
1.29072E+18,stay_at_home_orders,FAVOR
1.29072E+18,stay_at_home_orders,NONE
1.29073E+18,stay_at_home_orders,NONE
1.29074E+18,stay_at_home_orders,FAVOR
1.29075E+18,stay_at_home_orders,FAVOR
1.29076E+18,stay_at_home_orders,NONE
1.29084E+18,stay_at_home_orders,FAVOR
1.294E+18,stay_at_home_orders,NONE
1.29401E+18,stay_at_home_orders,NONE
1.35233E+18,stay_at_home_orders,NONE
1.35484E+18,stay_at_home_orders,NONE
