id,target,stance
1.32588E+18,Vaccination,FAVOR
1.32588E+18,Vaccination,FAVOR
1.32588E+18,Vaccination,AGAINST
1.32588E+18,Vaccination,FAVOR
1.32588E+18,Vaccination,FAVOR
1.32588E+18,Vaccination,FAVOR
1.32588E+18,Vaccination,AGAINST
1.32588E+18,Vaccination,AGAINST
1.32588E+18,Vaccination,FAVOR
1.32588E+18,Vaccination,AGAINST
1.32588E+18,Vaccination,AGAINST
1.32588E+18,Vaccination,AGAINST
1.32588E+18,Vaccination,FAVOR
1.32588E+18,Vaccination,FAVOR
1.32588E+18,Vaccination,FAVOR
1.32588E+18,Vaccination,AGAINST
1.32588E+18,Vaccination,FAVOR
1.32588E+18,Vaccination,AGAINST
1.32588E+18,Vaccination,FAVOR
1.32588E+18,Vaccination,AGAINST
1.32588E+18,Vaccination,FAVOR
1.32588E+18,Vaccination,FAVOR
1.32588E+18,Vaccination,AGAINST
1.32589E+18,Vaccination,AGAINST
1.32589E+18,Vaccination,NONE
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,NONE
1.32589E+18,Vaccination,AGAINST
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,NONE
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,NONE
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,AGAINST
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,AGAINST
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,AGAINST
1.32589E+18,Vaccination,NONE
1.32589E+18,Vaccination,AGAINST
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,NONE
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,AGAINST
1.32589E+18,Vaccination,AGAINST
1.32589E+18,Vaccination,FAVOR
1.32589E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,NONE
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,AGAINST
1.3259E+18,Vaccination,NONE
1.3259E+18,Vaccination,AGAINST
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,NONE
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,NONE
1.3259E+18,Vaccination,NONE
1.3259E+18,Vaccination,AGAINST
1.3259E+18,Vaccination,AGAINST
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,NONE
1.3259E+18,Vaccination,NONE
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,AGAINST
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,FAVOR
1.3259E+18,Vaccination,AGAINST
1.3259E+18,Vaccination,NONE
1.3259E+18,Vaccination,FAVOR
1.32591E+18,Vaccination,AGAINST
1.32591E+18,Vaccination,FAVOR
1.32591E+18,Vaccination,AGAINST
1.32591E+18,Vaccination,FAVOR
1.32591E+18,Vaccination,FAVOR
1.32591E+18,Vaccination,FAVOR
1.32591E+18,Vaccination,AGAINST
1.32591E+18,Vaccination,FAVOR
1.32591E+18,Vaccination,NONE
1.32591E+18,Vaccination,NONE
1.32591E+18,Vaccination,FAVOR
1.32591E+18,Vaccination,FAVOR
1.32591E+18,Vaccination,FAVOR
1.32591E+18,Vaccination,AGAINST
1.32592E+18,Vaccination,AGAINST
1.32592E+18,Vaccination,FAVOR
1.32592E+18,Vaccination,AGAINST
1.32592E+18,Vaccination,NONE
1.32592E+18,Vaccination,FAVOR
1.32592E+18,Vaccination,FAVOR
1.32592E+18,Vaccination,NONE
1.32592E+18,Vaccination,FAVOR
1.32592E+18,Vaccination,FAVOR
1.32592E+18,Vaccination,FAVOR
1.32592E+18,Vaccination,FAVOR
1.32592E+18,Vaccination,AGAINST
1.32592E+18,Vaccination,AGAINST
1.32592E+18,Vaccination,AGAINST
1.32592E+18,Vaccination,FAVOR
1.32592E+18,Vaccination,FAVOR
1.32592E+18,Vaccination,AGAINST
1.32592E+18,Vaccination,NONE
1.32592E+18,Vaccination,FAVOR
1.32592E+18,Vaccination,FAVOR
1.32592E+18,Vaccination,AGAINST
1.32592E+18,Vaccination,NONE
1.32592E+18,Vaccination,FAVOR
1.32592E+18,Vaccination,AGAINST
1.32592E+18,Vaccination,AGAINST
1.32592E+18,Vaccination,AGAINST
1.32592E+18,Vaccination,AGAINST
1.32593E+18,Vaccination,AGAINST
1.32593E+18,Vaccination,AGAINST
1.32593E+18,Vaccination,AGAINST
1.32593E+18,Vaccination,FAVOR
1.32593E+18,Vaccination,NONE
1.32593E+18,Vaccination,AGAINST
1.32593E+18,Vaccination,AGAINST
1.32593E+18,Vaccination,AGAINST
1.32593E+18,Vaccination,FAVOR
1.32593E+18,Vaccination,FAVOR
1.32593E+18,Vaccination,AGAINST
1.32594E+18,Vaccination,FAVOR
1.32594E+18,Vaccination,FAVOR
1.32594E+18,Vaccination,AGAINST
1.32594E+18,Vaccination,AGAINST
1.32594E+18,Vaccination,NONE
1.32594E+18,Vaccination,AGAINST
1.32594E+18,Vaccination,FAVOR
1.32594E+18,Vaccination,AGAINST
1.32594E+18,Vaccination,AGAINST
1.32594E+18,Vaccination,AGAINST
1.32594E+18,Vaccination,FAVOR
1.32594E+18,Vaccination,AGAINST
1.32594E+18,Vaccination,AGAINST
1.32594E+18,Vaccination,AGAINST
1.32594E+18,Vaccination,AGAINST
1.32595E+18,Vaccination,AGAINST
1.32595E+18,Vaccination,AGAINST
1.32595E+18,Vaccination,AGAINST
1.32595E+18,Vaccination,AGAINST
1.32595E+18,Vaccination,AGAINST
1.32595E+18,Vaccination,AGAINST
1.32595E+18,Vaccination,AGAINST
1.32595E+18,Vaccination,AGAINST
1.32596E+18,Vaccination,FAVOR
1.32596E+18,Vaccination,AGAINST
1.32596E+18,Vaccination,FAVOR
1.32596E+18,Vaccination,FAVOR
1.32596E+18,Vaccination,AGAINST
1.32597E+18,Vaccination,NONE
1.32597E+18,Vaccination,FAVOR
1.32597E+18,Vaccination,FAVOR
1.32597E+18,Vaccination,NONE
1.32598E+18,Vaccination,AGAINST
1.32598E+18,Vaccination,AGAINST
1.32598E+18,Vaccination,FAVOR
1.32598E+18,Vaccination,AGAINST
1.32598E+18,Vaccination,NONE
1.32598E+18,Vaccination,AGAINST
1.32599E+18,Vaccination,AGAINST
1.32599E+18,Vaccination,AGAINST
1.32599E+18,Vaccination,AGAINST
1.32599E+18,Vaccination,NONE
1.32599E+18,Vaccination,NONE
1.32599E+18,Vaccination,AGAINST
1.32599E+18,Vaccination,FAVOR
1.32599E+18,Vaccination,AGAINST
1.32599E+18,Vaccination,AGAINST
1.32599E+18,Vaccination,NONE
1.32599E+18,Vaccination,AGAINST
1.326E+18,Vaccination,FAVOR
1.326E+18,Vaccination,AGAINST
1.326E+18,Vaccination,AGAINST
1.326E+18,Vaccination,AGAINST
1.326E+18,Vaccination,NONE
1.326E+18,Vaccination,AGAINST
1.326E+18,Vaccination,AGAINST
1.326E+18,Vaccination,AGAINST
1.326E+18,Vaccination,AGAINST
1.326E+18,Vaccination,AGAINST
1.326E+18,Vaccination,FAVOR
1.32601E+18,Vaccination,NONE
1.32601E+18,Vaccination,AGAINST
1.32601E+18,Vaccination,NONE
1.32601E+18,Vaccination,FAVOR
1.32601E+18,Vaccination,AGAINST
1.32601E+18,Vaccination,FAVOR
1.32601E+18,Vaccination,AGAINST
1.32601E+18,Vaccination,AGAINST
1.32601E+18,Vaccination,AGAINST
1.32602E+18,Vaccination,FAVOR
1.32602E+18,Vaccination,FAVOR
1.32602E+18,Vaccination,AGAINST
1.32603E+18,Vaccination,FAVOR
1.32603E+18,Vaccination,FAVOR
1.32603E+18,Vaccination,AGAINST
1.32603E+18,Vaccination,FAVOR
1.32604E+18,Vaccination,AGAINST
1.32604E+18,Vaccination,FAVOR
1.32604E+18,Vaccination,AGAINST
1.32604E+18,Vaccination,FAVOR
1.32604E+18,Vaccination,NONE
1.32604E+18,Vaccination,AGAINST
1.32605E+18,Vaccination,AGAINST
1.32605E+18,Vaccination,FAVOR
1.32605E+18,Vaccination,AGAINST
1.32605E+18,Vaccination,NONE
1.32605E+18,Vaccination,NONE
1.32605E+18,Vaccination,NONE
1.32605E+18,Vaccination,NONE
1.32605E+18,Vaccination,FAVOR
1.32605E+18,Vaccination,NONE
1.32605E+18,Vaccination,AGAINST
1.32605E+18,Vaccination,FAVOR
1.32605E+18,Vaccination,NONE
1.32605E+18,Vaccination,FAVOR
1.32605E+18,Vaccination,AGAINST
1.32605E+18,Vaccination,NONE
1.32605E+18,Vaccination,FAVOR
1.32605E+18,Vaccination,AGAINST
1.32606E+18,Vaccination,AGAINST
1.32606E+18,Vaccination,FAVOR
1.32606E+18,Vaccination,FAVOR
1.32606E+18,Vaccination,FAVOR
1.32606E+18,Vaccination,AGAINST
1.32606E+18,Vaccination,NONE
1.32606E+18,Vaccination,AGAINST
1.32606E+18,Vaccination,AGAINST
1.32606E+18,Vaccination,FAVOR
1.32606E+18,Vaccination,AGAINST
1.32606E+18,Vaccination,NONE
1.32606E+18,Vaccination,FAVOR
1.32606E+18,Vaccination,NONE
1.32606E+18,Vaccination,NONE
1.32607E+18,Vaccination,NONE
1.32607E+18,Vaccination,FAVOR
1.32607E+18,Vaccination,FAVOR
1.32607E+18,Vaccination,NONE
1.32607E+18,Vaccination,AGAINST
1.32607E+18,Vaccination,FAVOR
1.32607E+18,Vaccination,AGAINST
1.32607E+18,Vaccination,NONE
1.32607E+18,Vaccination,AGAINST
1.32608E+18,Vaccination,AGAINST
1.32608E+18,Vaccination,NONE
1.32608E+18,Vaccination,AGAINST
1.32608E+18,Vaccination,AGAINST
1.32608E+18,Vaccination,FAVOR
1.32608E+18,Vaccination,FAVOR
1.32608E+18,Vaccination,NONE
1.32608E+18,Vaccination,AGAINST
1.32608E+18,Vaccination,FAVOR
1.32608E+18,Vaccination,FAVOR
1.32608E+18,Vaccination,AGAINST
1.32608E+18,Vaccination,AGAINST
1.32608E+18,Vaccination,FAVOR
1.32608E+18,Vaccination,FAVOR
1.32608E+18,Vaccination,AGAINST
1.32608E+18,Vaccination,AGAINST
1.32608E+18,Vaccination,NONE
1.32608E+18,Vaccination,AGAINST
1.32608E+18,Vaccination,FAVOR
1.32609E+18,Vaccination,AGAINST
1.32609E+18,Vaccination,NONE
1.32609E+18,Vaccination,NONE
1.32609E+18,Vaccination,NONE
1.32609E+18,Vaccination,NONE
1.32609E+18,Vaccination,FAVOR
1.32609E+18,Vaccination,AGAINST
1.32609E+18,Vaccination,FAVOR
1.32609E+18,Vaccination,AGAINST
1.32609E+18,Vaccination,AGAINST
1.32609E+18,Vaccination,NONE
1.32609E+18,Vaccination,AGAINST
1.32609E+18,Vaccination,AGAINST
1.32609E+18,Vaccination,NONE
1.32609E+18,Vaccination,FAVOR
1.32609E+18,Vaccination,FAVOR
1.32609E+18,Vaccination,NONE
1.32609E+18,Vaccination,NONE
1.32609E+18,Vaccination,AGAINST
1.32609E+18,Vaccination,FAVOR
1.32609E+18,Vaccination,AGAINST
1.32609E+18,Vaccination,FAVOR
1.32609E+18,Vaccination,FAVOR
1.3261E+18,Vaccination,FAVOR
1.3261E+18,Vaccination,AGAINST
1.3261E+18,Vaccination,FAVOR
1.3261E+18,Vaccination,FAVOR
1.3261E+18,Vaccination,AGAINST
1.3261E+18,Vaccination,FAVOR
1.3261E+18,Vaccination,FAVOR
1.3261E+18,Vaccination,FAVOR
1.3261E+18,Vaccination,NONE
1.3261E+18,Vaccination,NONE
1.3261E+18,Vaccination,NONE
1.32611E+18,Vaccination,FAVOR
1.32611E+18,Vaccination,NONE
1.32611E+18,Vaccination,FAVOR
1.32611E+18,Vaccination,FAVOR
1.32611E+18,Vaccination,FAVOR
1.32611E+18,Vaccination,AGAINST
1.32611E+18,Vaccination,FAVOR
1.32611E+18,Vaccination,AGAINST
1.32612E+18,Vaccination,FAVOR
1.32612E+18,Vaccination,FAVOR
1.32612E+18,Vaccination,AGAINST
1.32612E+18,Vaccination,FAVOR
1.32612E+18,Vaccination,AGAINST
1.32612E+18,Vaccination,AGAINST
1.32612E+18,Vaccination,AGAINST
1.32612E+18,Vaccination,NONE
1.32612E+18,Vaccination,FAVOR
1.32612E+18,Vaccination,FAVOR
1.32612E+18,Vaccination,FAVOR
1.32612E+18,Vaccination,FAVOR
1.32612E+18,Vaccination,FAVOR
1.32612E+18,Vaccination,FAVOR
1.32612E+18,Vaccination,FAVOR
1.32612E+18,Vaccination,AGAINST
1.32612E+18,Vaccination,FAVOR
1.32612E+18,Vaccination,FAVOR
1.32612E+18,Vaccination,AGAINST
1.32612E+18,Vaccination,NONE
1.32612E+18,Vaccination,FAVOR
1.32613E+18,Vaccination,FAVOR
1.32613E+18,Vaccination,AGAINST
1.32613E+18,Vaccination,AGAINST
1.32613E+18,Vaccination,NONE
1.32613E+18,Vaccination,AGAINST
1.32613E+18,Vaccination,AGAINST
1.32613E+18,Vaccination,AGAINST
1.32613E+18,Vaccination,AGAINST
1.32613E+18,Vaccination,FAVOR
1.32613E+18,Vaccination,AGAINST
1.32613E+18,Vaccination,AGAINST
1.32613E+18,Vaccination,NONE
1.32613E+18,Vaccination,NONE
1.32613E+18,Vaccination,AGAINST
1.32613E+18,Vaccination,AGAINST
1.32613E+18,Vaccination,AGAINST
1.32613E+18,Vaccination,FAVOR
1.32613E+18,Vaccination,FAVOR
1.32613E+18,Vaccination,NONE
1.32613E+18,Vaccination,NONE
1.32613E+18,Vaccination,NONE
1.32613E+18,Vaccination,NONE
1.32613E+18,Vaccination,FAVOR
1.32613E+18,Vaccination,NONE
1.32613E+18,Vaccination,NONE
1.32613E+18,Vaccination,AGAINST
1.32613E+18,Vaccination,AGAINST
1.32614E+18,Vaccination,FAVOR
1.32614E+18,Vaccination,NONE
1.32614E+18,Vaccination,NONE
1.32614E+18,Vaccination,AGAINST
1.32614E+18,Vaccination,FAVOR
1.32614E+18,Vaccination,FAVOR
1.32614E+18,Vaccination,AGAINST
1.32614E+18,Vaccination,NONE
1.32614E+18,Vaccination,NONE
1.32614E+18,Vaccination,FAVOR
1.32614E+18,Vaccination,AGAINST
1.32614E+18,Vaccination,FAVOR
1.32614E+18,Vaccination,AGAINST
1.32614E+18,Vaccination,FAVOR
1.32614E+18,Vaccination,AGAINST
1.32614E+18,Vaccination,AGAINST
1.32614E+18,Vaccination,FAVOR
1.32615E+18,Vaccination,AGAINST
1.32615E+18,Vaccination,AGAINST
1.32615E+18,Vaccination,NONE
1.32615E+18,Vaccination,NONE
1.32615E+18,Vaccination,NONE
1.32615E+18,Vaccination,AGAINST
1.32615E+18,Vaccination,AGAINST
1.32615E+18,Vaccination,NONE
1.32615E+18,Vaccination,AGAINST
1.32615E+18,Vaccination,AGAINST
1.32615E+18,Vaccination,NONE
1.32615E+18,Vaccination,FAVOR
1.32615E+18,Vaccination,FAVOR
1.32615E+18,Vaccination,NONE
1.32615E+18,Vaccination,AGAINST
1.32615E+18,Vaccination,NONE
1.32615E+18,Vaccination,FAVOR
1.32615E+18,Vaccination,FAVOR
1.32615E+18,Vaccination,FAVOR
1.32615E+18,Vaccination,AGAINST
1.32615E+18,Vaccination,FAVOR
1.32615E+18,Vaccination,FAVOR
1.32615E+18,Vaccination,AGAINST
1.32615E+18,Vaccination,FAVOR
1.32615E+18,Vaccination,AGAINST
1.32615E+18,Vaccination,FAVOR
1.32615E+18,Vaccination,AGAINST
1.32615E+18,Vaccination,AGAINST
1.32616E+18,Vaccination,AGAINST
1.32616E+18,Vaccination,NONE
1.32616E+18,Vaccination,NONE
1.32616E+18,Vaccination,NONE
1.32616E+18,Vaccination,AGAINST
1.32616E+18,Vaccination,FAVOR
1.32616E+18,Vaccination,AGAINST
1.32616E+18,Vaccination,AGAINST
1.32616E+18,Vaccination,AGAINST
1.32616E+18,Vaccination,FAVOR
1.32616E+18,Vaccination,AGAINST
1.32616E+18,Vaccination,FAVOR
1.32616E+18,Vaccination,FAVOR
1.32616E+18,Vaccination,AGAINST
1.32616E+18,Vaccination,FAVOR
1.32616E+18,Vaccination,AGAINST
1.32616E+18,Vaccination,NONE
1.32616E+18,Vaccination,FAVOR
1.32616E+18,Vaccination,FAVOR
1.32616E+18,Vaccination,AGAINST
1.32616E+18,Vaccination,FAVOR
1.32616E+18,Vaccination,FAVOR
1.32617E+18,Vaccination,FAVOR
1.32617E+18,Vaccination,FAVOR
1.32617E+18,Vaccination,AGAINST
1.32617E+18,Vaccination,FAVOR
1.32617E+18,Vaccination,AGAINST
1.32617E+18,Vaccination,FAVOR
1.32617E+18,Vaccination,AGAINST
1.32617E+18,Vaccination,NONE
1.32617E+18,Vaccination,AGAINST
1.32617E+18,Vaccination,NONE
1.32618E+18,Vaccination,FAVOR
1.32618E+18,Vaccination,AGAINST
1.32618E+18,Vaccination,AGAINST
1.32618E+18,Vaccination,NONE
1.32618E+18,Vaccination,FAVOR
1.32618E+18,Vaccination,FAVOR
1.32618E+18,Vaccination,FAVOR
1.32618E+18,Vaccination,AGAINST
1.32618E+18,Vaccination,AGAINST
1.32618E+18,Vaccination,NONE
1.32618E+18,Vaccination,FAVOR
1.32619E+18,Vaccination,FAVOR
1.32619E+18,Vaccination,FAVOR
1.32619E+18,Vaccination,FAVOR
1.32619E+18,Vaccination,AGAINST
1.32619E+18,Vaccination,FAVOR
1.32619E+18,Vaccination,FAVOR
1.32619E+18,Vaccination,NONE
1.32619E+18,Vaccination,AGAINST
1.32619E+18,Vaccination,FAVOR
1.32619E+18,Vaccination,AGAINST
1.3262E+18,Vaccination,FAVOR
1.3262E+18,Vaccination,NONE
1.3262E+18,Vaccination,AGAINST
1.3262E+18,Vaccination,FAVOR
1.3262E+18,Vaccination,AGAINST
1.3262E+18,Vaccination,NONE
1.3262E+18,Vaccination,FAVOR
1.3262E+18,Vaccination,FAVOR
1.3262E+18,Vaccination,AGAINST
1.3262E+18,Vaccination,FAVOR
1.3262E+18,Vaccination,AGAINST
1.3262E+18,Vaccination,NONE
1.3262E+18,Vaccination,AGAINST
1.3262E+18,Vaccination,NONE
1.32621E+18,Vaccination,FAVOR
1.32621E+18,Vaccination,NONE
1.32621E+18,Vaccination,NONE
1.32621E+18,Vaccination,NONE
1.32621E+18,Vaccination,FAVOR
1.32621E+18,Vaccination,AGAINST
1.32621E+18,Vaccination,FAVOR
1.32621E+18,Vaccination,AGAINST
1.32621E+18,Vaccination,AGAINST
1.32621E+18,Vaccination,NONE
1.32621E+18,Vaccination,NONE
1.32621E+18,Vaccination,AGAINST
1.32621E+18,Vaccination,NONE
1.32621E+18,Vaccination,AGAINST
1.32621E+18,Vaccination,FAVOR
1.32621E+18,Vaccination,AGAINST
1.32621E+18,Vaccination,FAVOR
1.32621E+18,Vaccination,AGAINST
1.32621E+18,Vaccination,FAVOR
1.32621E+18,Vaccination,AGAINST
1.32622E+18,Vaccination,FAVOR
1.32622E+18,Vaccination,AGAINST
1.32622E+18,Vaccination,AGAINST
1.32622E+18,Vaccination,AGAINST
1.32622E+18,Vaccination,AGAINST
1.32623E+18,Vaccination,FAVOR
1.32623E+18,Vaccination,FAVOR
1.32623E+18,Vaccination,FAVOR
1.32623E+18,Vaccination,FAVOR
1.32623E+18,Vaccination,FAVOR
1.32623E+18,Vaccination,NONE
1.32623E+18,Vaccination,FAVOR
1.32623E+18,Vaccination,NONE
1.32623E+18,Vaccination,AGAINST
1.32623E+18,Vaccination,AGAINST
1.32623E+18,Vaccination,FAVOR
1.32623E+18,Vaccination,AGAINST
1.32623E+18,Vaccination,FAVOR
1.32623E+18,Vaccination,FAVOR
1.32623E+18,Vaccination,NONE
1.32623E+18,Vaccination,NONE
1.32623E+18,Vaccination,NONE
1.32623E+18,Vaccination,FAVOR
1.32623E+18,Vaccination,FAVOR
1.32623E+18,Vaccination,FAVOR
1.32623E+18,Vaccination,FAVOR
1.32623E+18,Vaccination,NONE
1.32623E+18,Vaccination,AGAINST
1.32624E+18,Vaccination,NONE
1.32624E+18,Vaccination,AGAINST
1.32624E+18,Vaccination,AGAINST
1.32624E+18,Vaccination,AGAINST
1.32624E+18,Vaccination,AGAINST
1.32624E+18,Vaccination,FAVOR
1.32624E+18,Vaccination,NONE
1.32624E+18,Vaccination,NONE
1.32624E+18,Vaccination,NONE
1.32624E+18,Vaccination,FAVOR
1.32624E+18,Vaccination,AGAINST
1.32624E+18,Vaccination,AGAINST
1.32625E+18,Vaccination,AGAINST
1.32625E+18,Vaccination,AGAINST
1.32625E+18,Vaccination,FAVOR
1.32625E+18,Vaccination,AGAINST
1.32625E+18,Vaccination,NONE
1.32625E+18,Vaccination,NONE
1.32625E+18,Vaccination,AGAINST
1.32625E+18,Vaccination,AGAINST
1.32626E+18,Vaccination,AGAINST
1.32626E+18,Vaccination,AGAINST
1.32626E+18,Vaccination,AGAINST
1.32626E+18,Vaccination,FAVOR
1.32642E+18,Vaccination,FAVOR
1.32645E+18,Vaccination,FAVOR
1.32651E+18,Vaccination,NONE
1.32651E+18,Vaccination,FAVOR
1.32654E+18,Vaccination,NONE
1.32654E+18,Vaccination,NONE
1.32654E+18,Vaccination,NONE
1.3266E+18,Vaccination,NONE
1.32663E+18,Vaccination,FAVOR
1.32663E+18,Vaccination,NONE
1.32663E+18,Vaccination,FAVOR
1.32666E+18,Vaccination,AGAINST
1.32666E+18,Vaccination,NONE
1.32668E+18,Vaccination,NONE
1.32668E+18,Vaccination,AGAINST
1.32672E+18,Vaccination,NONE
1.32674E+18,Vaccination,NONE
1.32675E+18,Vaccination,NONE
1.3268E+18,Vaccination,NONE
1.32682E+18,Vaccination,AGAINST
1.32682E+18,Vaccination,NONE
1.32684E+18,Vaccination,NONE
1.32686E+18,Vaccination,NONE
1.32691E+18,Vaccination,NONE
1.32693E+18,Vaccination,FAVOR
1.32696E+18,Vaccination,NONE
1.32702E+18,Vaccination,NONE
1.32703E+18,Vaccination,NONE
1.32704E+18,Vaccination,AGAINST
1.32704E+18,Vaccination,NONE
1.32706E+18,Vaccination,NONE
1.32711E+18,Vaccination,FAVOR
1.32711E+18,Vaccination,NONE
1.32718E+18,Vaccination,FAVOR
1.32725E+18,Vaccination,NONE
1.32726E+18,Vaccination,NONE
1.32728E+18,Vaccination,NONE
1.32728E+18,Vaccination,NONE
1.32729E+18,Vaccination,NONE
1.3273E+18,Vaccination,NONE
1.3273E+18,Vaccination,FAVOR
1.32733E+18,Vaccination,NONE
1.32733E+18,Vaccination,NONE
1.32734E+18,Vaccination,NONE
1.32735E+18,Vaccination,NONE
1.32737E+18,Vaccination,NONE
1.32737E+18,Vaccination,FAVOR
1.32737E+18,Vaccination,AGAINST
1.32738E+18,Vaccination,NONE
1.32738E+18,Vaccination,NONE
1.3274E+18,Vaccination,NONE
1.3274E+18,Vaccination,AGAINST
1.32741E+18,Vaccination,FAVOR
1.32743E+18,Vaccination,NONE
1.32745E+18,Vaccination,FAVOR
1.32745E+18,Vaccination,FAVOR
1.32748E+18,Vaccination,NONE
1.32753E+18,Vaccination,FAVOR
1.32754E+18,Vaccination,NONE
1.32755E+18,Vaccination,NONE
1.32756E+18,Vaccination,FAVOR
1.32763E+18,Vaccination,NONE
1.32766E+18,Vaccination,NONE
1.32769E+18,Vaccination,NONE
1.3277E+18,Vaccination,FAVOR
1.32773E+18,Vaccination,NONE
1.3278E+18,Vaccination,NONE
1.32791E+18,Vaccination,NONE
1.32803E+18,Vaccination,AGAINST
1.32805E+18,Vaccination,AGAINST
1.32805E+18,Vaccination,AGAINST
1.32806E+18,Vaccination,FAVOR
1.32808E+18,Vaccination,NONE
1.32808E+18,Vaccination,NONE
1.32809E+18,Vaccination,AGAINST
1.32811E+18,Vaccination,NONE
1.32817E+18,Vaccination,AGAINST
1.32827E+18,Vaccination,NONE
1.32828E+18,Vaccination,NONE
1.32829E+18,Vaccination,FAVOR
1.32831E+18,Vaccination,FAVOR
1.32832E+18,Vaccination,NONE
1.32832E+18,Vaccination,FAVOR
1.32833E+18,Vaccination,FAVOR
1.32833E+18,Vaccination,AGAINST
1.32833E+18,Vaccination,FAVOR
1.32833E+18,Vaccination,NONE
1.32834E+18,Vaccination,FAVOR
1.32834E+18,Vaccination,NONE
1.32834E+18,Vaccination,NONE
1.32834E+18,Vaccination,NONE
1.32836E+18,Vaccination,NONE
1.32836E+18,Vaccination,NONE
1.32837E+18,Vaccination,NONE
1.32837E+18,Vaccination,FAVOR
1.32837E+18,Vaccination,NONE
1.32838E+18,Vaccination,NONE
1.32838E+18,Vaccination,NONE
1.32838E+18,Vaccination,FAVOR
1.32838E+18,Vaccination,NONE
1.32839E+18,Vaccination,NONE
1.32839E+18,Vaccination,NONE
1.3284E+18,Vaccination,NONE
1.3284E+18,Vaccination,FAVOR
1.32841E+18,Vaccination,FAVOR
1.32843E+18,Vaccination,FAVOR
1.32844E+18,Vaccination,NONE
1.32845E+18,Vaccination,NONE
1.32846E+18,Vaccination,AGAINST
1.32846E+18,Vaccination,FAVOR
1.32849E+18,Vaccination,NONE
1.3285E+18,Vaccination,AGAINST
1.32852E+18,Vaccination,AGAINST
1.32857E+18,Vaccination,FAVOR
1.32858E+18,Vaccination,NONE
1.32859E+18,Vaccination,NONE
1.32861E+18,Vaccination,AGAINST
1.32861E+18,Vaccination,AGAINST
1.32862E+18,Vaccination,NONE
1.32864E+18,Vaccination,NONE
1.32868E+18,Vaccination,NONE
1.32869E+18,Vaccination,AGAINST
1.32871E+18,Vaccination,AGAINST
1.32871E+18,Vaccination,FAVOR
1.32871E+18,Vaccination,FAVOR
1.32871E+18,Vaccination,FAVOR
1.32871E+18,Vaccination,NONE
1.32872E+18,Vaccination,NONE
1.32872E+18,Vaccination,NONE
1.32874E+18,Vaccination,NONE
1.32875E+18,Vaccination,NONE
1.32876E+18,Vaccination,FAVOR
1.32878E+18,Vaccination,FAVOR
1.32881E+18,Vaccination,FAVOR
1.32882E+18,Vaccination,NONE
1.32882E+18,Vaccination,NONE
1.32884E+18,Vaccination,FAVOR
1.32886E+18,Vaccination,NONE
1.32887E+18,Vaccination,NONE
1.32888E+18,Vaccination,NONE
1.32889E+18,Vaccination,NONE
1.3289E+18,Vaccination,NONE
1.32893E+18,Vaccination,AGAINST
1.32894E+18,Vaccination,AGAINST
1.32896E+18,Vaccination,FAVOR
1.32901E+18,Vaccination,AGAINST
1.32902E+18,Vaccination,AGAINST
1.32902E+18,Vaccination,NONE
1.32902E+18,Vaccination,NONE
1.32902E+18,Vaccination,NONE
1.32903E+18,Vaccination,FAVOR
1.32903E+18,Vaccination,AGAINST
1.32903E+18,Vaccination,AGAINST
1.32903E+18,Vaccination,AGAINST
1.32903E+18,Vaccination,AGAINST
1.32904E+18,Vaccination,FAVOR
1.32904E+18,Vaccination,AGAINST
1.32904E+18,Vaccination,AGAINST
1.32904E+18,Vaccination,FAVOR
1.32904E+18,Vaccination,AGAINST
1.32905E+18,Vaccination,AGAINST
